GEOID20,C_TOT22,C_HSP22,C_NHS22,C_WHT22,C_BLA22,C_AMI22,C_ASI22,C_NHP22,C_2OM22,C_BLW22,C_AIW22,C_ASW22,C_AIB22,C_AIA22,C_ASN22,C_BLK22,CVAP_TOT22,CVAP_HSP22,CVAP_NHS22,CVAP_WHT22,CVAP_BLA22,CVAP_AMI22,CVAP_ASI22,CVAP_NHP22,CVAP_2OM22,CVAP_BLW22,CVAP_AIW22,CVAP_ASW22,CVAP_AIB22,CVAP_AIA22,CVAP_ASN22,CVAP_BLK22
011250108023004,9,0,8,5,1,0,0,0,0,0,0,0,0,0,0,4,7,0,7,7,1,0,0,0,0,0,0,0,0,0,0,1
011250103052049,23,0,23,20,1,0,0,0,0,0,0,0,0,0,0,1,17,0,17,13,1,0,0,0,0,0,0,0,0,0,0,1
011250123042026,10,0,9,7,0,0,0,0,0,0,0,0,0,0,0,1,9,0,8,4,0,0,0,0,0,0,0,0,0,0,0,1
011250123042020,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
011250123042017,7,0,7,7,1,0,0,0,0,0,0,0,0,0,0,1,6,0,6,4,1,0,0,0,0,0,0,0,0,0,0,1
011250123042013,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
011250104041026,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
011250104063023,22,0,22,17,1,0,2,0,0,0,0,0,0,0,2,1,14,0,14,13,1,0,0,0,0,0,0,0,0,0,0,1
011250104063021,31,0,28,29,0,0,0,0,0,0,0,0,0,0,0,1,23,0,23,24,0,0,0,0,0,0,0,0,0,0,0,1
011250107071028,19,0,19,15,1,0,0,0,0,0,0,0,0,0,0,1,21,0,20,16,1,0,0,0,0,0,0,0,0,0,0,1
011250123063039,14,1,13,8,1,0,0,0,0,0,0,19,0,0,5,1,9,0,9,6,1,0,0,0,0,0,0,0,0,0,3,1
011250123063033,14,2,13,7,4,0,0,0,0,0,0,0,0,0,0,4,11,0,11,7,1,0,0,0,0,0,0,0,0,0,0,1
011250123063000,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0,1,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1
011250102052031,42,0,36,35,0,0,0,0,0,4,0,0,0,0,0,1,29,0,29,30,0,0,0,0,0,2,0,0,0,0,0,1
011250102052006,28,6,23,16,1,0,1,0,0,0,0,0,0,1,1,2,22,0,22,16,1,0,1,0,0,0,0,0,0,0,1,1
011250124042031,3,0,4,3,1,0,0,0,5,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
011250124032004,48,0,48,74,1,0,0,0,0,0,0,0,0,0,0,1,41,0,40,53,1,0,0,0,0,0,0,0,0,0,0,1
011250106014054,14,0,14,14,1,0,0,0,0,0,0,0,0,0,0,1,15,0,15,14,1,0,0,0,0,0,0,0,0,0,0,1
011250106014008,27,0,28,23,0,0,0,0,1,0,1,0,0,1,0,1,27,0,28,25,0,0,0,0,0,1,1,0,0,1,0,1
011250121021006,31,0,29,34,1,0,0,0,0,0,0,0,0,0,0,1,21,0,20,22,1,0,0,0,0,0,0,0,0,0,0,1
011250102061043,14,0,11,10,0,0,0,0,0,0,0,0,0,0,0,1,11,0,7,6,0,0,0,0,0,0,0,0,0,0,0,1
011250102061039,109,0,114,117,1,0,0,0,0,0,0,0,0,0,0,1,89,0,92,97,1,0,0,0,0,0,0,0,0,0,0,1
011250102061034,7,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1
011250126002023,89,0,92,111,1,0,0,0,0,0,0,0,0,0,0,1,72,0,75,86,1,0,0,0,0,0,0,0,0,0,0,1
011250103023117,15,0,8,7,0,0,0,0,0,0,0,0,0,0,0,1,12,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1
011250102051012,5,1,4,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,4,3,1,0,0,0,0,0,0,0,0,0,0,1
011250114022012,94,0,97,94,1,0,0,0,0,0,0,0,0,0,0,1,96,0,99,94,1,0,0,0,0,0,0,0,0,0,0,1
011250127003016,8,2,6,5,2,0,0,0,0,0,0,0,0,0,0,2,6,1,5,4,1,0,0,0,0,0,0,0,0,0,0,1
011250106012062,10,1,8,5,1,0,0,0,0,0,0,0,0,0,0,1,9,1,8,5,1,0,0,0,0,0,0,0,0,0,0,1
011250106012014,12,0,12,10,1,0,0,0,0,0,0,0,0,0,0,1,13,0,12,11,1,0,0,0,0,0,0,0,0,0,0,1
011250114012022,16,0,16,14,1,0,0,0,0,0,0,0,0,0,0,1,17,0,17,14,1,0,0,0,0,0,0,0,0,0,0,1
011250114012018,77,1,76,83,1,0,0,0,0,0,0,0,0,0,0,1,73,0,73,81,1,0,0,0,0,0,0,0,0,0,0,1
011250124071042,4,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1
011250124071025,8,0,6,3,1,0,0,0,0,0,0,0,0,0,0,1,6,0,6,3,1,0,0,0,0,0,0,0,0,0,0,1
011250124071021,8,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1
011250124071001,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
011250107071025,19,0,20,13,1,0,0,0,0,0,0,0,0,1,0,1,18,0,19,12,1,0,0,0,0,0,0,0,0,0,0,1
011250107071001,11,0,11,7,1,0,0,0,0,0,0,0,0,0,0,1,11,0,11,7,1,0,0,0,0,0,0,0,0,0,0,1
011250104043010,15,0,15,12,0,0,0,0,0,0,0,2,0,0,0,0,16,0,16,13,0,0,0,0,0,0,0,1,0,0,0,1
011250107062082,68,7,57,54,2,0,0,0,0,0,1,0,0,2,0,3,51,5,46,44,0,0,0,0,0,0,2,0,0,3,0,1
011250107062047,9,0,8,7,1,0,0,0,0,0,0,0,0,0,0,1,8,0,7,7,1,0,0,0,0,0,0,0,0,0,0,1
011250120021002,23,0,23,20,1,0,0,0,0,0,0,0,0,0,0,1,19,0,21,16,1,0,0,0,0,0,0,0,0,0,0,1
011250106042025,52,0,53,52,1,0,0,0,0,0,0,0,0,0,0,1,35,0,35,35,1,0,0,0,0,0,0,0,0,0,0,1
011250106042024,107,0,109,110,2,0,0,0,0,0,0,0,0,1,0,2,79,0,79,79,1,0,0,0,0,0,1,0,0,1,0,1
011250106042018,85,0,86,86,1,0,0,0,0,0,1,0,0,2,0,0,53,0,53,50,1,0,0,0,0,0,1,0,0,1,0,1
011250107042063,19,0,20,18,3,0,0,0,0,0,0,0,0,0,0,3,12,0,12,12,1,0,0,0,0,0,0,0,0,0,0,1
011250107042053,12,0,13,13,1,0,0,0,0,0,0,0,0,0,0,1,8,0,8,8,1,0,0,0,0,0,0,0,0,0,0,1
011250107042048,9,0,10,10,1,0,0,0,0,0,0,0,0,0,0,1,9,0,9,9,1,0,0,0,0,0,0,0,0,0,0,1
011250107042025,51,0,53,55,1,0,0,0,0,0,1,0,0,1,0,1,43,0,44,45,1,0,0,0,0,0,1,0,0,1,0,1
011250107042021,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
011250119021037,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
011250119021006,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
011250124031006,10,0,9,3,2,0,0,0,0,0,0,0,0,0,0,4,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1
011250124032013,63,0,63,98,1,0,0,0,0,0,0,0,0,0,0,1,43,0,44,63,1,0,0,0,0,0,0,0,0,0,0,1
011250103052050,21,1,20,15,0,0,0,0,0,0,0,0,0,0,0,1,18,1,17,11,0,0,0,0,0,0,0,0,0,0,0,1
011250103052040,13,1,11,7,1,0,0,0,0,0,0,0,0,0,0,1,10,0,10,6,1,0,0,0,0,0,0,0,0,0,0,1
011250103052030,6,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1
011250104062014,51,4,47,34,1,0,1,0,0,0,0,0,0,0,2,1,32,3,28,26,1,0,1,0,0,0,0,0,0,0,2,1
011250101023110,106,0,109,110,1,0,0,0,0,0,0,0,0,0,0,1,86,0,88,91,1,0,0,0,0,0,0,0,0,0,0,1
011250101023097,26,0,26,24,1,0,0,0,0,0,0,0,0,0,0,1,24,0,24,22,1,0,0,0,0,0,0,0,0,0,0,1
011250101023093,58,0,59,58,1,0,0,0,0,0,0,0,0,0,0,1,47,0,47,47,1,0,0,0,0,0,0,0,0,0,0,1
011250101023088,37,0,38,38,1,0,0,0,0,0,0,0,0,0,0,1,32,0,33,33,1,0,0,0,0,0,0,0,0,0,0,1
011250101023013,20,0,21,20,0,0,0,0,0,0,0,0,0,0,0,0,18,0,19,18,0,0,0,0,0,0,0,0,0,0,0,0
011250107071024,51,0,52,52,1,0,0,0,0,0,2,0,0,2,0,1,49,0,50,49,1,0,0,0,0,0,2,0,0,2,0,1
011250121022010,13,0,10,9,3,0,0,0,0,0,0,0,0,0,0,2,9,0,7,8,1,0,0,0,0,0,0,0,0,0,0,1
011250120011018,11,1,8,7,1,0,0,0,0,0,0,0,0,0,0,1,10,1,9,8,1,0,0,0,0,0,0,0,0,0,0,1
011250120011012,15,1,13,12,1,0,0,0,0,0,0,0,0,0,0,1,15,1,13,13,1,0,0,0,0,0,0,0,0,0,0,1
011250107074018,16,1,16,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,9,0,0,0,0,0,0,0,0,0,0,0,1
011250107074013,7,1,6,4,0,0,0,0,0,0,1,0,0,1,0,0,6,0,6,5,1,0,0,0,0,0,2,0,0,2,0,0
011250102012038,23,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,15,0,0,0,0,0,0,0,0,0,0,0,1
011250102012037,16,0,16,11,0,0,0,0,0,0,1,0,0,1,1,0,12,0,13,10,0,0,0,0,0,0,0,0,0,0,2,1
011250102012010,56,0,58,57,0,0,0,0,0,0,2,0,0,2,0,0,35,0,37,39,1,0,0,0,0,0,0,0,0,0,0,0
011250114022005,20,0,21,18,1,0,0,0,0,0,0,0,0,0,0,1,19,0,20,19,1,0,0,0,0,0,0,0,0,0,0,1
011250107051013,16,2,13,9,0,0,0,0,0,0,0,0,0,0,0,0,13,2,10,7,0,0,0,0,0,0,0,0,0,0,0,0
011250103023152,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1
011250103023057,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,1,0,0,0,0,0,0,0,0,0,0,1
011250103023034,4,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
011250103023033,8,0,7,7,0,0,0,0,0,2,0,0,0,0,0,0,7,0,9,8,0,0,0,0,0,3,0,0,0,0,0,1
011250108032005,15,0,16,17,1,0,0,0,0,0,0,0,0,0,0,1,10,0,10,11,1,0,0,0,0,0,0,0,0,0,0,1
011250118001010,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
011250125031030,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103021018,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
011250103021016,40,3,37,41,0,0,0,0,0,0,0,0,19,5,0,0,28,1,26,27,0,0,0,0,0,0,0,0,15,5,0,0
011250103021009,26,1,24,25,0,0,0,0,0,0,0,0,0,0,0,1,18,1,17,18,0,0,0,0,0,0,0,0,0,0,0,0
011250103052064,14,1,13,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,8,1,0,0,0,0,0,0,0,0,0,0,0
011250103052016,11,0,11,9,1,0,0,0,0,0,0,0,0,0,0,1,8,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0
011250103052010,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
011250107032085,13,4,10,7,1,0,0,0,1,0,0,0,0,0,0,1,7,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0
011250107032060,14,7,10,6,1,0,0,0,0,0,0,0,0,0,0,2,11,2,9,7,0,0,0,0,1,0,0,0,0,0,0,0
011250107032043,19,14,12,11,0,0,0,0,0,0,0,0,0,0,0,1,13,4,10,9,0,0,0,0,0,0,0,0,0,0,0,0
011250107032030,5,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1,5,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0
011250107032000,47,0,39,38,0,0,0,0,0,0,0,0,0,0,0,1,29,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0
011250101011042,24,0,25,16,0,0,0,0,0,0,0,0,0,0,0,1,18,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0
011250107071030,18,0,18,17,0,0,0,0,0,0,0,0,0,0,0,1,17,0,18,16,1,0,0,0,0,0,0,0,0,0,0,1
011250107071003,10,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,7,1,0,0,0,0,0,0,0,0,0,0,1
011250104072038,16,0,15,16,1,0,0,0,0,0,0,0,0,0,0,1,16,0,16,16,1,0,0,0,0,0,0,0,0,0,0,1
011250104072026,18,2,17,18,1,0,0,0,0,0,0,0,0,0,0,1,18,0,18,18,1,0,0,0,0,0,0,0,0,0,0,1
011250104072015,39,1,38,42,1,0,0,0,0,0,0,0,0,0,0,0,30,0,29,31,1,0,0,0,0,0,0,0,0,0,0,1
011250123061001,14,0,13,10,0,0,0,0,0,0,0,0,0,0,0,1,13,0,11,10,0,0,0,0,0,0,0,0,0,0,0,1
011250108041038,8,0,8,6,0,0,0,0,0,4,1,0,0,2,0,0,8,0,7,5,0,0,0,0,0,6,1,0,0,2,0,1
011250108041035,8,0,8,5,2,0,0,0,0,0,0,0,0,0,0,2,5,0,5,5,1,0,0,0,0,0,0,0,0,0,0,1
011250108041024,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,1,0,0,0,0,0,0,0,0,0,0,1
011250119013017,12,0,12,17,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,18,1,0,0,0,0,0,0,0,0,0,0,1
011250114024013,17,0,16,11,2,0,2,0,0,0,0,0,0,0,2,3,13,0,12,10,0,0,0,0,0,0,0,0,0,0,0,1
011250114024009,24,0,25,23,0,0,0,0,20,0,0,0,0,0,0,0,23,0,23,23,1,0,0,0,20,0,0,0,0,0,0,0
011250114024006,135,0,139,134,0,0,1,0,0,0,0,0,0,0,1,0,121,0,125,129,0,0,0,0,0,0,0,0,0,0,0,0
011250103042026,19,0,19,15,0,0,0,0,0,0,0,0,0,0,0,1,14,0,14,10,0,0,0,0,0,0,0,0,0,0,0,1
011250103042009,12,0,12,8,1,0,0,0,0,0,0,0,0,0,0,1,9,0,9,7,1,0,0,0,0,0,0,0,0,0,0,1
011250103042002,10,0,10,9,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
011250103042000,59,0,56,59,0,0,0,0,0,0,0,0,0,0,1,1,46,0,44,47,0,0,0,0,0,0,0,0,0,0,0,1
011250104063034,140,0,142,142,0,0,3,0,0,0,0,0,0,0,2,1,111,0,112,119,0,0,0,0,0,0,0,0,0,0,0,0
011250104063020,56,0,56,58,0,0,1,0,0,0,0,0,0,0,1,1,39,0,39,40,0,0,0,0,0,0,0,0,0,0,0,0
011250104063002,36,0,35,36,0,0,0,0,0,0,0,0,0,0,0,1,25,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
011250114012001,34,1,33,26,0,0,0,0,0,0,0,0,0,0,1,0,36,1,35,26,0,0,0,0,0,0,0,0,0,0,1,1
011250107071044,75,0,76,86,0,0,0,0,0,0,0,0,0,0,0,0,68,0,68,76,0,0,0,0,0,0,0,0,0,0,0,0
011250107071035,61,0,62,65,1,0,0,0,0,0,0,0,0,0,0,1,41,0,42,45,0,0,0,0,0,0,0,0,0,0,0,0
011250107071027,27,1,25,22,0,0,0,0,0,0,3,0,0,3,0,0,29,1,27,23,0,0,0,0,0,0,4,0,0,4,0,0
011250107071002,81,1,80,90,0,0,0,0,0,0,0,0,0,0,0,0,59,0,60,66,0,0,0,0,0,0,0,0,0,0,0,0
011250114022007,37,0,38,37,0,0,0,0,0,0,0,0,0,0,0,0,37,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0
011250114012021,19,1,18,16,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,15,1,0,0,0,0,0,0,0,0,0,0,1
011250114012020,33,0,33,31,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,31,0,0,0,0,0,0,0,0,0,0,0,0
011250114012010,31,0,32,29,1,0,0,0,0,0,0,0,0,0,0,1,27,0,27,28,0,0,0,0,0,0,0,0,0,0,0,0
011250101023172,17,0,13,12,0,0,0,0,0,0,0,0,0,0,0,1,8,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
011250101023121,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
011250120011008,25,1,24,28,0,0,0,0,0,0,0,0,0,0,0,0,26,1,25,30,0,0,0,0,0,0,0,0,0,0,0,0
011250121021003,13,0,13,11,0,0,0,0,0,0,0,0,0,0,0,1,9,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0
011250103023151,30,0,33,40,0,0,0,0,0,0,0,0,0,0,0,0,33,0,37,40,0,0,0,0,0,0,0,0,0,0,0,0
011250103023129,16,0,14,15,1,0,0,0,0,0,0,0,0,0,0,1,12,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
011250103023067,6,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
011250103023040,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
011250103023032,7,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0
011250106012051,57,0,58,61,0,0,0,0,0,0,0,0,0,0,0,0,48,0,49,51,0,0,0,0,0,0,0,0,0,0,0,1
011250106012038,127,3,122,127,1,0,0,0,0,0,0,0,0,0,0,1,117,3,112,121,1,0,0,0,0,0,0,0,0,0,0,0
011250106012037,28,1,27,26,1,0,0,0,0,0,0,0,0,0,0,1,26,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0
011250106012036,9,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
011250106012025,69,0,70,68,0,0,0,0,0,0,1,0,0,1,0,0,57,0,57,53,0,0,0,0,0,0,1,0,0,1,0,0
011250106012020,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103052035,43,0,44,51,0,0,0,0,0,0,0,0,0,0,0,0,36,0,37,41,0,0,0,0,0,0,0,0,0,0,0,0
011250103052005,6,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0
011250101011010,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
011250101011000,80,0,81,90,0,0,0,0,0,0,0,0,0,0,0,0,68,0,69,75,0,0,0,0,0,0,0,0,0,0,0,0
011250107071037,10,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0
011250107071033,25,0,26,28,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,25,0,0,0,0,0,0,0,0,0,0,0,0
011250107071032,10,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0
011250104072025,33,2,31,35,0,0,0,0,0,0,0,0,0,0,0,0,28,0,27,30,0,0,0,0,0,0,0,0,0,0,0,0
011250104072020,15,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0
011250104072016,14,3,12,9,0,0,0,0,0,0,0,0,0,0,0,0,13,2,12,10,0,0,0,0,0,0,0,0,0,0,0,0
011250104072012,20,0,20,21,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
011250104072008,36,0,35,36,0,0,0,0,0,0,0,0,0,0,0,1,21,0,21,23,0,0,0,0,0,0,0,0,0,0,0,0
011250114022011,7,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
011250120021006,10,0,10,4,1,0,0,0,0,0,0,0,0,0,0,1,8,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0
011250114012023,14,1,14,11,1,0,0,0,0,0,0,0,0,0,0,1,9,1,9,8,0,0,0,0,0,0,0,0,0,0,0,0
011250114012014,13,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,14,2,12,12,0,0,0,0,0,0,0,0,0,0,0,0
011250114012005,55,0,56,63,0,0,0,0,0,0,0,0,0,0,0,0,53,0,54,61,0,0,0,0,0,0,0,0,0,0,0,0
011250114012003,26,1,24,26,0,0,0,0,0,0,0,0,0,0,0,0,23,2,21,21,0,0,0,0,0,0,0,0,0,0,0,0
011250114022006,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
011250114022002,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
011250103052063,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
011250103052042,9,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
011250103052012,26,0,27,31,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,21,0,0,0,0,0,0,0,0,0,0,0,0
011250107071038,13,0,13,11,0,0,0,0,0,0,1,0,0,1,0,0,9,0,9,8,0,0,0,0,0,0,1,0,0,1,0,0
011250107071034,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
011250107071015,74,0,75,85,0,0,0,0,0,0,0,0,0,0,0,0,51,0,52,59,0,0,0,0,0,0,0,0,0,0,0,0
011250114012017,34,0,34,42,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,40,0,0,0,0,0,0,0,0,0,0,0,0
011250114012011,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,29,0,0,0,0,0,0,0,0,0,0,0,0
011250114012009,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
011250114012006,31,0,31,30,0,0,0,0,0,0,0,1,0,0,0,0,31,0,31,29,0,0,0,0,0,0,0,1,0,0,0,0
011250114022010,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250114022009,21,0,19,22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,20,22,0,0,0,0,0,0,0,0,0,0,0,0
011250128002021,10,1,9,3,4,0,0,0,0,0,0,0,0,0,0,4,5,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0
011250128002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250128002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250128002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250128002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250128002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250128002013,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
011250128002011,8,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0
011250128002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250128002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250128001028,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
011250127003031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250127003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250127003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250127003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250127003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250127003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250127003007,3,0,3,0,0,0,10,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,4,0
011250127003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250127003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250127002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250127002024,66,5,61,54,0,0,0,0,0,0,0,0,0,0,0,0,37,0,36,40,0,0,0,0,0,0,0,0,0,0,0,0
011250127002023,72,4,68,57,2,0,0,0,0,0,0,0,0,0,0,2,45,0,44,48,0,0,0,0,0,0,0,0,0,0,0,0
011250127002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
011250127002018,52,0,53,39,9,0,0,0,0,0,0,0,0,0,0,9,30,0,29,32,0,0,0,0,0,0,0,0,0,0,0,0
011250127002017,66,5,61,54,0,0,0,0,0,0,0,0,0,0,0,0,44,2,42,46,0,0,0,0,0,0,0,0,0,0,0,0
011250127002016,70,6,62,49,7,0,0,0,0,0,0,0,0,0,0,7,47,3,43,46,0,0,0,0,0,0,0,0,0,0,0,0
